t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
0.35000000000000003,1700000000.35,1700000000349999872,30.524973203535325,0.699857092086724,0.0,1.4997703183617566,1.9987751250469772,0.0,0.9270746475272632
0.36,1700000000.36,1700000000360000000,30.53997084047239,0.7198444900773849,0.0,1.4997570065609291,1.9987041399619536,0.0,0.9270618591199515
0.37,1700000000.37,1700000000369999872,30.554968342416746,0.739831168223616,0.0,1.4997433198208578,1.9986311561729564,0.0,0.9270487099818303
0.38,1700000000.38,1700000000380000000,30.56996570561902,0.7598171065387407,0.0,1.4997292581449644,1.9985561737529698,0.0,0.9270352000717086
0.39,1700000000.39,1700000000390000128,30.58496292632987,0.779802285036822,0.0,1.4997148215367644,1.998479192776976,0.0,0.9270213293472617
0.4,1700000000.4,1700000000400000000,30.599960000799992,0.7997866837326834,0.0,1.4997000099998665,1.9984002133219558,0.0,0.9270070977650335
0.41000000000000003,1700000000.41,1700000000410000128,30.61495692528012,0.8197702826419275,0.0,1.4996848235379743,1.998319235466889,0.0,0.926992505280435
0.42,1700000000.42,1700000000420000000,30.629953696021015,0.8397530617809572,0.0,1.499669262154884,1.9982362592927532,0.0,0.9269775518477434
0.43,1700000000.43,1700000000430000128,30.64495030927349,0.8597350011669953,0.0,1.4996533258544857,1.9981512848825245,0.0,0.9269622374201038
0.44,1700000000.44,1700000000440000000,30.659946761288392,0.8797160808181038,0.0,1.4996370146407638,1.9980643123211776,0.0,0.9269465619495263
0.45,1700000000.45,1700000000450000128,30.67494304831661,0.8996962807532048,0.0,1.4996203285177963,1.997975341695685,0.0,0.9269305253868876
